Date,Open,High,Low,Close,Volume,Adj Close
2015-05-19,11.23,11.68,10.84,11.20,101212500,11.20
2015-05-18,10.30,11.26,10.22,11.23,88951800,11.23
2015-05-15,10.84,10.84,10.30,10.38,48498500,10.38
2015-05-14,11.15,11.17,10.85,10.86,46786400,10.86
2015-05-13,11.22,11.39,10.81,11.23,74394700,11.23
2015-05-12,10.93,11.48,10.77,11.22,85114200,11.22
2015-05-11,10.99,11.15,10.75,11.05,78016000,11.05
2015-05-08,10.40,10.75,10.23,10.69,54280300,10.69
2015-05-07,10.27,10.58,10.19,10.28,44801400,10.28
2015-05-06,10.80,10.99,10.11,10.27,62183800,10.27
2015-05-05,11.75,11.78,10.61,10.80,90252300,10.80
2015-05-04,12.00,12.15,11.60,11.79,79136800,11.79
2015-05-01,12.16,12.16,12.16,12.16,000,12.16
2015-04-30,12.00,12.57,11.90,12.16,107136200,12.16
2015-04-29,12.40,12.69,11.91,12.17,124911600,12.17
2015-04-28,11.96,12.87,11.80,12.73,188380300,12.73
2015-04-27,11.88,12.39,11.82,11.97,92696200,11.97
2015-04-24,12.00,12.00,11.55,11.72,82694200,11.72
2015-04-23,12.31,12.53,12.05,12.16,107982100,12.16
2015-04-22,12.00,12.85,11.75,12.30,141096600,12.30
2015-04-21,11.43,11.97,11.18,11.83,81083900,11.83
2015-04-20,12.00,12.27,11.50,11.55,122885700,11.55
2015-04-17,11.81,12.35,11.55,11.80,145855000,11.80
2015-04-16,11.00,12.20,10.88,11.82,141100000,11.82
2015-04-15,11.06,12.29,11.05,11.37,134811200,11.37
2015-04-14,11.36,11.37,11.11,11.21,87306800,11.21
2015-04-13,11.75,11.84,11.25,11.51,155876200,11.51
2015-04-10,11.20,12.23,11.13,11.92,199846900,11.92
2015-04-09,10.06,11.13,10.00,11.13,180206500,11.13
2015-04-08,10.24,10.29,9.89,10.12,71613800,10.12
2015-04-07,10.15,10.21,10.06,10.20,67027800,10.20
2015-04-06,10.13,10.13,10.13,10.13,000,10.13
2015-04-03,9.95,10.15,9.90,10.13,53908400,10.13
2015-04-02,10.14,10.18,9.95,10.03,56545800,10.03
2015-04-01,10.22,10.23,10.01,10.13,65336800,10.13
2015-03-31,11.01,11.25,10.16,10.23,138890000,10.23
2015-03-30,10.18,10.95,9.91,10.64,133477800,10.64
2015-03-27,9.91,10.18,9.85,10.10,122629100,10.10
2015-03-26,9.48,9.90,9.38,9.72,119693800,9.72
2015-03-25,9.28,9.58,9.07,9.48,83348300,9.48
2015-03-24,9.54,9.56,9.00,9.26,91577100,9.26
2015-03-23,9.57,9.86,9.42,9.54,106663400,9.54
2015-03-20,9.21,9.98,9.15,9.58,99135800,9.58
2015-03-19,9.22,9.36,9.06,9.24,70394200,9.24
2015-03-18,9.02,9.22,8.98,9.22,74243500,9.22
2015-03-17,9.00,9.08,8.88,8.99,58983200,8.99
2015-03-16,8.73,9.12,8.66,8.97,58956100,8.97
2015-03-13,8.70,8.70,8.61,8.69,27080800,8.69
2015-03-12,8.57,8.69,8.54,8.65,27312800,8.65
2015-03-11,8.63,8.73,8.51,8.56,25898300,8.56
2015-03-10,8.70,8.71,8.58,8.63,21895800,8.63
2015-03-09,8.53,8.71,8.51,8.70,29273700,8.70
2015-03-06,8.63,8.67,8.46,8.51,24304600,8.51
2015-03-05,8.71,8.77,8.51,8.60,32277200,8.60
2015-03-04,8.54,8.96,8.51,8.80,49670800,8.80
2015-03-03,8.98,8.99,8.53,8.57,56300400,8.57
2015-03-02,9.20,9.23,8.91,8.98,62660100,8.98
2015-02-27,9.09,9.13,8.88,8.99,47804800,8.99
2015-02-26,8.96,9.18,8.91,9.11,47294400,9.11
2015-02-25,8.84,9.13,8.71,9.04,59336500,9.04
2015-02-24,8.85,8.85,8.85,8.85,000,8.85
2015-02-23,8.85,8.85,8.85,8.85,000,8.85
2015-02-20,8.85,8.85,8.85,8.85,000,8.85
2015-02-19,8.85,8.85,8.85,8.85,000,8.85
2015-02-18,8.85,8.85,8.85,8.85,000,8.85
2015-02-17,8.75,8.90,8.75,8.85,37498900,8.85
2015-02-16,8.83,8.86,8.69,8.71,38864900,8.71
2015-02-13,8.74,8.95,8.60,8.80,58337400,8.80
2015-02-12,8.53,8.75,8.30,8.60,35890100,8.60
2015-02-11,8.33,8.52,8.26,8.52,30466400,8.52
2015-02-10,8.26,8.34,8.17,8.29,25041300,8.29
2015-02-09,8.43,8.59,8.34,8.35,30310600,8.35
2015-02-06,8.10,8.66,8.09,8.40,52331900,8.40
2015-02-05,8.62,8.68,8.25,8.26,47678300,8.26
2015-02-04,8.46,8.50,8.23,8.24,26051000,8.24
2015-02-03,8.55,8.60,8.15,8.41,37923800,8.41
2015-02-02,8.31,8.74,8.31,8.46,25474900,8.46
2015-01-30,8.66,8.80,8.36,8.59,40131500,8.59
2015-01-29,8.63,8.80,8.58,8.59,34435300,8.59
2015-01-28,8.95,9.20,8.75,8.83,46960500,8.83
2015-01-27,9.23,9.27,8.70,8.97,73911000,8.97
2015-01-26,9.05,9.44,8.91,9.31,81417800,9.31
