Date,Open,High,Low,Close,Volume,Adj Close
2015-05-19,27.31,27.31,27.31,27.31,000,27.31
2015-05-18,27.31,27.31,27.31,27.31,000,27.31
2015-05-15,27.31,27.31,27.31,27.31,000,27.31
2015-05-14,27.31,27.31,27.31,27.31,000,27.31
2015-05-13,27.31,27.31,27.31,27.31,000,27.31
2015-05-12,27.31,27.31,27.31,27.31,000,27.31
2015-05-11,27.31,27.31,27.31,27.31,000,27.31
2015-05-08,27.31,27.31,27.31,27.31,000,27.31
2015-05-07,27.31,27.31,27.31,27.31,000,27.31
2015-05-06,27.31,27.31,27.31,27.31,000,27.31
2015-05-05,27.31,27.31,27.31,27.31,000,27.31
2015-05-04,27.31,27.31,27.31,27.31,000,27.31
2015-05-01,27.31,27.31,27.31,27.31,000,27.31
2015-04-30,27.31,27.31,27.31,27.31,000,27.31
2015-04-29,27.31,27.31,27.31,27.31,000,27.31
2015-04-28,27.31,27.31,27.31,27.31,000,27.31
2015-04-27,27.31,27.31,27.31,27.31,000,27.31
2015-04-24,27.31,27.31,27.31,27.31,000,27.31
2015-04-23,27.31,27.31,27.31,27.31,000,27.31
2015-04-22,27.31,27.31,27.31,27.31,000,27.31
2015-04-21,27.31,27.31,27.31,27.31,000,27.31
2015-04-20,27.31,27.31,27.31,27.31,000,27.31
2015-04-17,27.31,27.31,27.31,27.31,000,27.31
2015-04-16,27.31,27.31,27.31,27.31,000,27.31
2015-04-15,27.31,27.31,27.31,27.31,000,27.31
2015-04-14,27.31,27.31,27.31,27.31,000,27.31
2015-04-13,27.31,27.31,27.31,27.31,000,27.31
2015-04-10,27.31,27.31,27.31,27.31,000,27.31
2015-04-09,27.31,27.31,27.31,27.31,000,27.31
2015-04-08,27.31,27.31,27.31,27.31,000,27.31
2015-04-07,27.31,27.31,27.31,27.31,000,27.31
2015-04-06,27.31,27.31,27.31,27.31,000,27.31
2015-04-03,27.31,27.31,27.31,27.31,000,27.31
2015-04-02,27.31,27.31,27.31,27.31,000,27.31
2015-04-01,27.31,27.31,27.31,27.31,000,27.31
2015-03-31,27.31,27.31,27.31,27.31,000,27.31
2015-03-30,27.31,27.31,27.31,27.31,000,27.31
2015-03-27,27.31,27.31,27.31,27.31,000,27.31
2015-03-26,27.31,27.31,27.31,27.31,000,27.31
2015-03-25,27.31,27.31,27.31,27.31,000,27.31
2015-03-24,27.31,27.31,27.31,27.31,000,27.31
2015-03-23,27.31,27.31,27.31,27.31,000,27.31
2015-03-20,27.31,27.31,27.31,27.31,000,27.31
2015-03-19,27.31,27.31,27.31,27.31,000,27.31
2015-03-18,27.31,27.31,27.31,27.31,000,27.31
2015-03-17,27.31,27.31,27.31,27.31,000,27.31
2015-03-16,27.31,27.31,27.31,27.31,000,27.31
