Date,Open,High,Low,Close,Volume,Adj Close
2015-05-19,9.41,9.75,9.41,9.65,106540200,9.65
2015-05-18,9.36,9.63,9.25,9.38,81333100,9.38
2015-05-15,9.70,9.70,9.28,9.43,102213100,9.43
2015-05-14,10.00,10.09,9.72,9.75,101724100,9.75
2015-05-13,9.77,10.13,9.58,10.02,160132000,10.02
2015-05-12,9.89,9.91,9.71,9.77,114243000,9.77
2015-05-11,9.98,10.03,9.74,9.87,139442500,9.87
2015-05-08,9.52,9.76,9.38,9.70,92037400,9.70
2015-05-07,9.60,9.69,9.36,9.42,94933300,9.42
2015-05-06,10.08,10.15,9.52,9.68,118108300,9.68
2015-05-05,10.69,10.70,9.89,10.00,148426800,10.00
2015-05-04,10.37,10.83,10.37,10.61,181290600,10.61
2015-05-01,10.37,10.37,10.37,10.37,000,10.37
2015-04-30,10.16,10.67,10.08,10.37,242770000,10.37
2015-04-29,9.98,10.20,9.91,10.11,132279800,10.11
2015-04-28,10.28,10.28,9.89,9.97,171176500,9.97
2015-04-27,10.28,10.49,10.11,10.30,174580400,10.30
2015-04-24,10.30,10.38,10.06,10.18,152368000,10.18
2015-04-23,10.81,10.88,10.38,10.47,190746900,10.47
2015-04-22,10.35,10.61,10.19,10.59,229699100,10.59
2015-04-21,10.20,10.37,10.09,10.34,164270600,10.34
2015-04-20,10.49,10.85,10.06,10.16,270746700,10.16
2015-04-17,10.36,10.60,10.18,10.37,232825800,10.37
2015-04-16,10.01,10.33,9.92,10.27,151316500,10.27
2015-04-15,10.41,10.48,9.95,10.09,151735200,10.09
2015-04-14,10.20,10.85,10.06,10.40,214149600,10.40
2015-04-13,10.20,10.38,10.04,10.22,186800500,10.22
2015-04-10,10.04,10.28,9.92,10.16,189119300,10.16
2015-04-09,9.69,10.30,9.46,10.28,316749000,10.28
2015-04-08,9.76,9.79,9.40,9.70,213604600,9.70
2015-04-07,9.51,9.84,9.48,9.69,208717900,9.69
2015-04-06,9.49,9.49,9.49,9.49,000,9.49
2015-04-03,9.45,9.56,9.30,9.49,142712300,9.49
2015-04-02,9.66,9.74,9.35,9.52,167765300,9.52
2015-04-01,9.57,9.77,9.50,9.64,193387700,9.64
2015-03-31,10.41,10.56,9.50,9.65,338232600,9.65
2015-03-30,9.61,10.26,9.37,10.03,312113300,10.03
2015-03-27,9.30,9.66,9.30,9.50,238807000,9.50
2015-03-26,9.26,9.33,9.03,9.13,178351500,9.13
2015-03-25,9.55,9.66,9.18,9.26,305716600,9.26
2015-03-24,9.53,9.54,8.90,9.54,541693400,9.54
2015-03-23,8.67,8.67,8.67,8.67,23656900,8.67
2015-03-20,7.88,7.88,7.88,7.88,000,7.88
2015-03-19,7.88,7.88,7.88,7.88,000,7.88
2015-03-18,7.88,7.88,7.88,7.88,000,7.88
2015-03-17,7.88,7.88,7.88,7.88,000,7.88
2015-03-16,7.88,7.88,7.88,7.88,000,7.88
2015-03-13,7.88,7.88,7.88,7.88,000,7.88
2015-03-12,7.88,7.88,7.88,7.88,000,7.88
2015-03-11,7.88,7.88,7.88,7.88,000,7.88
2015-03-10,7.88,7.88,7.88,7.88,000,7.88
2015-03-09,7.88,7.88,7.88,7.88,000,7.88
2015-03-06,7.88,7.88,7.88,7.88,000,7.88
2015-03-05,7.88,7.88,7.88,7.88,000,7.88
2015-03-04,7.88,7.88,7.88,7.88,000,7.88
2015-03-03,7.88,7.88,7.88,7.88,000,7.88
2015-03-02,7.88,7.88,7.88,7.88,000,7.88
2015-02-27,7.88,7.88,7.88,7.88,000,7.88
2015-02-26,7.88,7.88,7.88,7.88,000,7.88
2015-02-25,7.88,7.88,7.88,7.88,000,7.88
2015-02-24,7.88,7.88,7.88,7.88,000,7.88
2015-02-23,7.88,7.88,7.88,7.88,000,7.88
2015-02-20,7.88,7.88,7.88,7.88,000,7.88
2015-02-19,7.88,7.88,7.88,7.88,000,7.88
2015-02-18,7.88,7.88,7.88,7.88,000,7.88
2015-02-17,7.88,7.88,7.88,7.88,000,7.88
2015-02-16,7.88,7.88,7.88,7.88,000,7.88
2015-02-13,7.88,7.88,7.88,7.88,000,7.88
2015-02-12,7.88,7.88,7.88,7.88,000,7.88
2015-02-11,7.88,7.88,7.88,7.88,000,7.88
2015-02-10,7.88,7.88,7.88,7.88,000,7.88
