Date,Open,High,Low,Close,Volume,Adj Close
2015-05-19,31.94,35.11,31.94,35.11,19882700,35.11
2015-05-18,30.98,32.18,30.58,31.92,11828900,31.92
2015-05-15,30.26,30.98,30.20,30.46,7784600,30.46
2015-05-14,31.00,31.18,30.10,30.25,6220100,30.25
2015-05-13,31.29,31.36,30.60,30.85,9340200,30.85
2015-05-12,30.33,32.58,29.70,31.71,13681100,31.71
2015-05-11,29.00,30.50,28.99,30.33,9076500,30.33
2015-05-08,28.31,28.79,27.70,28.76,7356300,28.76
2015-05-07,29.89,30.00,27.60,27.70,8132700,27.70
2015-05-06,30.78,31.70,29.45,29.77,7928700,29.69
2015-05-05,30.90,32.79,30.50,30.77,9951800,30.68731
2015-05-04,31.49,31.86,30.25,30.80,8318800,30.71723
2015-05-01,31.70,31.70,31.70,31.70,000,31.61481
2015-04-30,32.09,33.00,31.01,31.70,9564100,31.61481
2015-04-29,31.70,33.00,30.70,32.18,12435700,32.09352
2015-04-28,34.80,35.29,32.10,32.10,18529100,32.01374
2015-04-27,36.00,37.74,35.08,35.67,17590900,35.57414
2015-04-24,34.98,37.60,33.40,36.49,31900700,36.39194
2015-04-23,34.31,34.31,33.40,34.31,16746000,34.2178
2015-04-22,31.19,31.19,31.19,31.19,3191300,31.10618
2015-04-21,28.99,29.00,27.38,28.35,16361700,28.27382
2015-04-20,29.18,31.18,27.25,28.99,26277100,28.9121
2015-04-17,26.37,28.88,26.37,28.88,21689200,28.80239
2015-04-16,24.65,26.28,24.00,26.25,14478600,26.17946
2015-04-15,24.31,25.96,23.41,25.21,13758400,25.14225
2015-04-14,24.82,24.94,24.01,24.28,8544000,24.21475
2015-04-13,24.20,25.19,24.20,24.76,11601000,24.69346
2015-04-10,23.44,24.45,23.11,24.10,10547100,24.03524
2015-04-09,24.60,24.60,22.60,23.63,12689300,23.5665
2015-04-08,24.85,25.50,23.77,24.60,25058000,24.53389
2015-04-07,22.02,24.15,22.02,24.15,19444000,24.0851
2015-04-06,21.95,21.95,21.95,21.95,000,21.89102
2015-04-03,21.72,21.98,21.60,21.95,10695800,21.89102
2015-04-02,21.57,22.00,21.43,21.79,9065400,21.73145
2015-04-01,21.34,21.53,21.20,21.50,8879400,21.44222
2015-03-31,22.05,22.28,21.35,21.37,10410700,21.31257
2015-03-30,21.65,22.73,21.50,22.02,14981800,21.96083
2015-03-27,21.24,21.67,20.87,21.27,8437100,21.21284
2015-03-26,21.20,21.59,20.80,21.32,9305700,21.26271
2015-03-25,21.38,21.46,20.88,21.20,9921800,21.14303
2015-03-24,22.00,22.29,20.82,21.75,15873300,21.69155
2015-03-23,21.30,22.75,21.09,22.60,13285500,22.53927
2015-03-20,20.80,21.10,20.50,21.04,10337400,20.98346
2015-03-19,20.77,21.20,20.42,20.87,9821400,20.81392
2015-03-18,20.44,20.89,20.13,20.78,11639900,20.72416
2015-03-17,19.50,20.75,19.50,20.43,14122300,20.3751
2015-03-16,19.10,19.47,19.07,19.40,5576700,19.34787
2015-03-13,18.86,19.20,18.76,19.05,3211200,18.99881
2015-03-12,18.80,18.99,18.69,18.73,2988600,18.67967
2015-03-11,19.10,19.19,18.66,18.80,4314400,18.74948
2015-03-10,19.49,19.53,19.15,19.18,4754700,19.12846
2015-03-09,19.35,19.76,19.04,19.43,7129400,19.37779
2015-03-06,18.98,19.40,18.69,19.39,7838000,19.33789
2015-03-05,19.01,19.16,18.65,18.96,4132200,18.90905
2015-03-04,18.83,19.12,18.78,19.00,4519000,18.94894
2015-03-03,18.92,18.98,18.55,18.81,5015200,18.75945
2015-03-02,19.00,19.08,18.75,19.00,5052100,18.94894
2015-02-27,19.00,19.58,18.81,18.84,8575400,18.78937
2015-02-26,18.40,18.98,18.25,18.94,6365900,18.8891
2015-02-25,18.22,18.45,18.10,18.36,3024700,18.31066
2015-02-24,18.21,18.21,18.21,18.21,000,18.16106
2015-02-23,18.21,18.21,18.21,18.21,000,18.16106
2015-02-20,18.21,18.21,18.21,18.21,000,18.16106
2015-02-19,18.21,18.21,18.21,18.21,000,18.16106
2015-02-18,18.21,18.21,18.21,18.21,000,18.16106
2015-02-17,18.30,18.32,18.04,18.21,1877700,18.16106
2015-02-16,17.76,18.26,17.76,18.23,2794800,18.18101
2015-02-13,17.70,17.93,17.64,17.75,2310700,17.7023
2015-02-12,17.51,17.79,17.51,17.70,1625900,17.65244
2015-02-11,17.55,17.72,17.43,17.55,1422700,17.50284
2015-02-10,17.13,17.60,17.10,17.51,1975000,17.46295
2015-02-09,17.16,17.29,17.04,17.17,1880200,17.12386
2015-02-06,17.64,17.64,17.10,17.24,2874800,17.19367
2015-02-05,18.18,18.29,17.55,17.63,4816900,17.58262
2015-02-04,18.30,18.36,18.08,18.14,3011000,18.09125
2015-02-03,18.28,18.38,17.90,18.24,3335700,18.19098
2015-02-02,18.20,18.49,18.01,18.28,2348100,18.23088
2015-01-30,18.41,18.59,18.11,18.38,2688400,18.33061
2015-01-29,18.88,18.88,18.38,18.40,3261900,18.35055
2015-01-28,18.82,19.14,18.73,18.90,4979500,18.84921
2015-01-27,18.66,19.00,18.46,18.95,6072900,18.89908
2015-01-26,18.39,18.80,18.38,18.70,4130900,18.64975
2015-01-23,18.95,18.95,18.25,18.36,5962700,18.31066
2015-01-22,18.33,18.93,18.17,18.84,7329100,18.78937
2015-01-21,17.98,18.44,17.90,18.34,5249500,18.29072
2015-01-20,17.52,17.99,17.52,17.97,3895000,17.92171
2015-01-19,17.40,17.94,17.13,17.41,4916600,17.36321
2015-01-16,18.18,18.26,17.91,18.14,5236000,18.09125
2015-01-15,18.18,18.36,17.91,18.22,5954600,18.17104
2015-01-14,19.09,19.09,18.37,18.47,12610800,18.42037
2015-01-13,17.05,17.48,17.05,17.39,2357900,17.34327
2015-01-12,17.40,17.45,17.02,17.05,2779200,17.00418
2015-01-09,17.49,17.75,17.28,17.54,4415500,17.49287
2015-01-08,17.92,18.03,17.50,17.51,4326400,17.46295
2015-01-07,17.90,18.16,17.68,17.91,4340500,17.86187
2015-01-06,17.70,18.17,17.41,17.92,6000500,17.87184
2015-01-05,17.51,17.95,17.40,17.82,4792500,17.77211
2015-01-02,18.13,18.13,18.13,18.13,000,18.08128
2015-01-01,18.13,18.13,18.13,18.13,000,18.08128
2014-12-31,18.25,18.62,17.91,18.13,3518600,18.08128
2014-12-30,18.31,18.83,17.91,17.95,4694700,17.90176
2014-12-29,18.40,19.09,18.00,18.60,5619900,18.55002
2014-12-26,19.09,19.50,18.52,18.69,8587900,18.63978
